Sensor #1 X,Sensor #1 Y,Sensor #1 Z,"Sensor #1 Euler Angles (Z Y'X"") Z","Sensor #1 Euler Angles (Z Y'X"") Y'","Sensor #1 Euler Angles (Z Y'X"") X""","Sensor #1 Rotation Matrix M0,0","Sensor #1 Rotation Matrix M0,1","Sensor #1 Rotation Matrix M0,2","Sensor #1 Rotation Matrix M1,0","Sensor #1 Rotation Matrix M1,1","Sensor #1 Rotation Matrix M1,2","Sensor #1 Rotation Matrix M2,0","Sensor #1 Rotation Matrix M2,1","Sensor #1 Rotation Matrix M2,2",Sensor #2 X,Sensor #2 Y,Sensor #2 Z,"Sensor #2 Euler Angles (Z Y'X"") Z","Sensor #2 Euler Angles (Z Y'X"") Y'","Sensor #2 Euler Angles (Z Y'X"") X""","Sensor #2 Rotation Matrix M0,0","Sensor #2 Rotation Matrix M0,1","Sensor #2 Rotation Matrix M0,2","Sensor #2 Rotation Matrix M1,0","Sensor #2 Rotation Matrix M1,1","Sensor #2 Rotation Matrix M1,2","Sensor #2 Rotation Matrix M2,0","Sensor #2 Rotation Matrix M2,1","Sensor #2 Rotation Matrix M2,2",Sensor #3 X,Sensor #3 Y,Sensor #3 Z,"Sensor #3 Euler Angles (Z Y'X"") Z","Sensor #3 Euler Angles (Z Y'X"") Y'","Sensor #3 Euler Angles (Z Y'X"") X""","Sensor #3 Rotation Matrix M0,0","Sensor #3 Rotation Matrix M0,1","Sensor #3 Rotation Matrix M0,2","Sensor #3 Rotation Matrix M1,0","Sensor #3 Rotation Matrix M1,1","Sensor #3 Rotation Matrix M1,2","Sensor #3 Rotation Matrix M2,0","Sensor #3 Rotation Matrix M2,1","Sensor #3 Rotation Matrix M2,2",Sensor #4 X,Sensor #4 Y,Sensor #4 Z,"Sensor #4 Euler Angles (Z Y'X"") Z","Sensor #4 Euler Angles (Z Y'X"") Y'","Sensor #4 Euler Angles (Z Y'X"") X""","Sensor #4 Rotation Matrix M0,0","Sensor #4 Rotation Matrix M0,1","Sensor #4 Rotation Matrix M0,2","Sensor #4 Rotation Matrix M1,0","Sensor #4 Rotation Matrix M1,1","Sensor #4 Rotation Matrix M1,2","Sensor #4 Rotation Matrix M2,0","Sensor #4 Rotation Matrix M2,1","Sensor #4 Rotation Matrix M2,2",Sensor #5 X,Sensor #5 Y,Sensor #5 Z,"Sensor #5 Euler Angles (Z Y'X"") Z","Sensor #5 Euler Angles (Z Y'X"") Y'","Sensor #5 Euler Angles (Z Y'X"") X""","Sensor #5 Rotation Matrix M0,0","Sensor #5 Rotation Matrix M0,1","Sensor #5 Rotation Matrix M0,2","Sensor #5 Rotation Matrix M1,0","Sensor #5 Rotation Matrix M1,1","Sensor #5 Rotation Matrix M1,2","Sensor #5 Rotation Matrix M2,0","Sensor #5 Rotation Matrix M2,1","Sensor #5 Rotation Matrix M2,2",Sensor #6 X,Sensor #6 Y,Sensor #6 Z,"Sensor #6 Euler Angles (Z Y'X"") Z","Sensor #6 Euler Angles (Z Y'X"") Y'","Sensor #6 Euler Angles (Z Y'X"") X""","Sensor #6 Rotation Matrix M0,0","Sensor #6 Rotation Matrix M0,1","Sensor #6 Rotation Matrix M0,2","Sensor #6 Rotation Matrix M1,0","Sensor #6 Rotation Matrix M1,1","Sensor #6 Rotation Matrix M1,2","Sensor #6 Rotation Matrix M2,0","Sensor #6 Rotation Matrix M2,1","Sensor #6 Rotation Matrix M2,2"
0.279946,0.166427,-0.100766,166.271345,-26.51104,-128.069075,-0.868658,-0.195014,-0.454149,0.212216,0.682691,-0.699073,0.44637,-0.704065,-0.551444,0.316223,0.152921,-0.090385,171.130514,1.595928,-96.439371,-0.987283,0.044658,-0.150058,0.154066,0.106902,-0.982086,-0.027851,-0.993094,-0.112084,0.408087,0.16252,-0.108914,-179.042825,-26.181829,-85.116175,-0.896979,-0.438145,0.05413,-0.014986,-0.092162,-0.995479,0.441221,-0.893997,0.076388,0.27336,-0.196872,-0.106235,-179.345577,-29.684755,-29.297005,-0.868521,-0.23238,0.437434,-0.009921,-0.87462,-0.484373,0.495228,-0.425106,0.757623,0.328947,-0.174213,-0.097529,163.454174,-12.595369,-1.517615,-0.935205,-0.290125,0.201423,0.277834,-0.956297,-0.087457,0.218064,-0.025847,0.975588,0.414337,-0.207699,-0.113714,164.653037,-13.723803,138.701044,-0.936415,0.34975,0.002674,0.256999,0.683217,0.6834,0.237242,0.640905,-0.729553
0.279946,0.166427,-0.100766,166.283801,-26.517192,-128.062928,-0.868853,-0.195292,-0.454053,0.212064,0.682498,-0.69935,0.446466,-0.704218,-0.551442,0.316223,0.152921,-0.090497,171.121337,1.587049,-96.418487,-0.987245,0.044469,-0.150246,0.154222,0.106578,-0.982089,-0.027696,-0.993129,-0.111722,0.407975,0.16252,-0.108803,-179.026388,-26.183179,-85.101063,-0.897009,-0.438123,0.054544,-0.015244,-0.092597,-0.995457,0.441242,-0.893989,0.076625,0.27336,-0.19676,-0.106235,-179.345589,-29.698862,-29.283131,-0.868402,-0.232378,0.437677,-0.009919,-0.874742,-0.484159,0.495441,-0.424863,0.75762,0.328947,-0.174213,-0.097417,163.441965,-12.583761,-1.532186,-0.935219,-0.290384,0.201141,0.278055,-0.956245,-0.087688,0.217867,-0.026096,0.975626,0.414337,-0.207811,-0.113826,164.638016,-13.772828,138.700647,-0.935968,0.350421,0.002196,0.257141,0.683055,0.683464,0.238073,0.640664,-0.729269
0.279946,0.166427,-0.100766,166.30318,-26.525582,-128.041285,-0.868617,-0.195785,-0.453797,0.211695,0.682308,-0.699592,0.446597,-0.704211,-0.551007,0.316223,0.152921,-0.090385,171.120264,1.606746,-96.42039,-0.987245,0.044813,-0.150227,0.154241,0.106545,-0.982095,-0.028039,-0.993123,-0.111754,0.407863,0.16252,-0.108803,-178.982713,-26.225304,-85.120872,-0.896658,-0.438729,0.055204,-0.015922,-0.092583,-0.995441,0.441902,-0.893685,0.076288,0.27336,-0.19676,-0.106235,-179.356728,-29.703733,-29.296598,-0.868521,-0.232667,0.437603,-0.009751,-0.874742,-0.484448,0.495515,-0.425031,0.757501,0.328947,-0.174213,-0.097529,163.444464,-12.614019,-1.542318,-0.935233,-0.290424,0.201586,0.278015,-0.956349,-0.087998,0.218382,-0.026266,0.975508,0.414449,-0.207811,-0.113826,164.650731,-13.767617,138.696793,-0.935968,0.350198,0.002108,0.256917,0.683136,0.683449,0.237985,0.640679,-0.729188
0.279946,0.166427,-0.100766,166.329018,-26.537977,-128.037507,-0.868812,-0.196278,-0.453604,0.211327,0.682118,-0.699932,0.446791,-0.704301,-0.551003,0.316223,0.152921,-0.090385,171.138661,1.627528,-96.4206,-0.987245,0.045138,-0.149865,0.153916,0.106545,-0.982128,-0.028402,-0.99309,-0.111754,0.407863,0.162744,-0.108803,-178.906155,-26.270176,-85.110598,-0.896367,-0.439292,0.056691,-0.017115,-0.093442,-0.995381,0.442604,-0.893363,0.076422,0.27336,-0.19676,-0.106235,-179.347598,-29.729849,-29.299376,-0.868064,-0.232772,0.437999,-0.009885,-0.874529,-0.484418,0.495911,-0.424942,0.757258,0.328947,-0.174324,-0.097417,163.432658,-12.616509,-1.5549,-0.935247,-0.29069,0.201543,0.278229,-0.956349,-0.088264,0.218424,-0.02648,0.975493,0.414449,-0.207922,-0.113826,164.634013,-13.758187,138.722237,-0.936239,0.350358,0.002363,0.257285,0.683232,0.683289,0.237825,0.640569,-0.729715
0.279834,0.166427,-0.100766,166.328081,-26.53791,-128.029021,-0.869007,-0.19634,-0.453605,0.21139,0.681923,-0.700147,0.44679,-0.704516,-0.551003,0.316223,0.152921,-0.090385,171.128362,1.635322,-96.443181,-0.987283,0.045345,-0.15002,0.154104,0.106837,-0.982099,-0.028538,-0.993081,-0.11215,0.407863,0.162744,-0.109026,-178.886364,-26.370744,-85.117845,-0.895345,-0.440842,0.057054,-0.017405,-0.09325,-0.99527,0.444178,-0.892482,0.076233,0.27336,-0.196872,-0.106235,-179.347583,-29.715742,-29.31325,-0.868182,-0.232773,0.437756,-0.009886,-0.874407,-0.484632,0.495697,-0.425185,0.757261,0.328947,-0.174324,-0.097417,163.446169,-12.616091,-1.55643,-0.935247,-0.29045,0.201551,0.277989,-0.956349,-0.088238,0.218417,-0.026506,0.975493,0.414337,-0.207811,-0.113714,164.636646,-13.762042,138.688947,-0.936145,0.350349,0.00246,0.257213,0.682879,0.683647,0.23789,0.640927,-0.729269
0.279834,0.166427,-0.100766,166.341465,-26.544145,-128.03138,-0.869007,-0.196555,-0.453507,0.211175,0.681925,-0.70021,0.446887,-0.704453,-0.551001,0.316223,0.152921,-0.090385,171.126031,1.632871,-96.465134,-0.986996,0.045382,-0.149998,0.1541,0.107486,-0.981899,-0.028495,-0.992881,-0.112512,0.40764,0.162744,-0.108803,-178.826992,-26.374064,-85.113732,-0.895375,-0.44079,0.058139,-0.018333,-0.093857,-0.995235,0.44423,-0.892487,0.076298,0.27336,-0.196872,-0.106235,-179.347583,-29.715742,-29.31325,-0.868182,-0.232773,0.437756,-0.009886,-0.874407,-0.484632,0.495697,-0.425185,0.757261,0.328947,-0.174213,-0.097417,163.444863,-12.628113,-1.54033,-0.935233,-0.290431,0.201826,0.278008,-0.956401,-0.088034,0.218622,-0.02623,0.975455,0.414226,-0.207811,-0.113714,164.610202,-13.773935,138.673272,-0.935875,0.350771,0.002693,0.257604,0.68254,0.683814,0.238092,0.641031,-0.728984
0.279834,0.166427,-0.100766,166.359971,-26.536548,-128.025296,-0.869201,-0.196735,-0.453196,0.210925,0.681733,-0.700488,0.446769,-0.704605,-0.550999,0.316223,0.152921,-0.090274,171.124894,1.649543,-96.508627,-0.987073,0.045778,-0.149966,0.154132,0.108102,-0.981867,-0.028786,-0.992836,-0.113271,0.407752,0.162967,-0.108803,-178.764979,-26.436364,-85.123002,-0.894703,-0.441673,0.059185,-0.019288,-0.094019,-0.995114,0.445204,-0.891936,0.076105,0.27336,-0.19676,-0.106235,-179.328587,-29.712783,-29.333726,-0.868301,-0.232606,0.437801,-0.010176,-0.874407,-0.484799,0.495652,-0.425474,0.757142,0.328947,-0.174213,-0.097417,163.475307,-12.631417,-1.571618,-0.935261,-0.290003,0.20177,0.277476,-0.956401,-0.088462,0.218678,-0.026763,0.975427,0.414337,-0.207811,-0.113602,164.625215,-13.724907,138.67366,-0.936322,0.350099,0.00317,0.257463,0.682702,0.683749,0.23726,0.641272,-0.729269
0.279834,0.166427,-0.100654,166.380362,-26.529078,-128.036184,-0.869007,-0.19679,-0.452883,0.21055,0.681929,-0.700336,0.446652,-0.704327,-0.550997,0.316111,0.152921,-0.090274,171.166055,1.648167,-96.566441,-0.987513,0.045809,-0.149275,0.153474,0.108816,-0.982043,-0.028762,-0.992907,-0.114294,0.40764,0.162967,-0.108691,-178.76086,-26.457402,-85.148574,-0.894673,-0.442016,0.059121,-0.019352,-0.093754,-0.995208,0.445532,-0.891872,0.075699,0.27336,-0.196872,-0.106235,-179.343654,-29.716701,-29.330223,-0.868301,-0.232834,0.437741,-0.009947,-0.874407,-0.48486,0.495712,-0.425414,0.757142,0.328947,-0.174213,-0.097529,163.47571,-12.645512,-1.569635,-0.935261,-0.29001,0.20201,0.277468,-0.956454,-0.088497,0.218918,-0.026727,0.975375,0.414337,-0.207699,-0.113714,164.655653,-13.76307,138.641908,-0.936229,0.350132,0.002509,0.256902,0.682429,0.684213,0.237907,0.641525,-0.728741
0.279834,0.166427,-0.100766,166.393752,-26.535312,-128.03855,-0.869007,-0.197005,-0.452785,0.210335,0.681931,-0.700399,0.446749,-0.704264,-0.550995,0.316111,0.152921,-0.090274,171.154508,1.632306,-96.629945,-0.987305,0.045735,-0.149421,0.153646,0.110113,-0.981787,-0.028485,-0.992684,-0.115383,0.407752,0.162967,-0.108579,-178.800834,-26.547658,-85.218302,-0.894233,-0.443549,0.05807,-0.018718,-0.092523,-0.995465,0.446942,-0.891384,0.074565,0.27336,-0.19676,-0.106235,-179.324661,-29.71374,-29.3507,-0.86842,-0.232667,0.437786,-0.010236,-0.874407,-0.485028,0.495667,-0.425703,0.757023,0.328947,-0.174213,-0.097529,163.491746,-12.675353,-1.58132,-0.935276,-0.289811,0.202462,0.277188,-0.956558,-0.088781,0.219427,-0.026923,0.975256,0.414449,-0.207811,-0.113714,164.624181,-13.761799,138.624433,-0.935959,0.350465,0.002965,0.257381,0.68209,0.684339,0.237886,0.641669,-0.728456
0.279834,0.166427,-0.100766,166.408453,-26.55937,-128.067228,-0.869242,-0.197255,-0.452965,0.210156,0.682128,-0.700343,0.447125,-0.704085,-0.551423,0.316111,0.152921,-0.090162,171.13269,1.625715,-96.695296,-0.987099,0.045844,-0.149729,0.153999,0.111376,-0.98152,-0.02837,-0.992469,-0.116506,0.40764,0.163078,-0.108579,-178.784553,-26.5987,-85.253445,-0.893853,-0.444351,0.058152,-0.018965,-0.09208,-0.995514,0.447739,-0.891044,0.073986,0.273472,-0.19676,-0.106235,-179.304352,-29.706757,-29.367759,-0.868082,-0.232485,0.43777,-0.01054,-0.87395,-0.485136,0.495561,-0.425933,0.756904,0.328947,-0.174213,-0.097529,163.493462,-12.67742,-1.595435,-0.93529,-0.289837,0.202427,0.277162,-0.956558,-0.089021,0.219462,-0.027163,0.975241,0.414337,-0.207811,-0.113714,164.622913,-13.804147,138.64358,-0.935782,0.350938,0.002343,0.257355,0.682186,0.684253,0.238604,0.641308,-0.728537
