Sensor #1 X,Sensor #1 Y,Sensor #1 Z,"Sensor #1 Euler Angles (Z Y'X"") Z","Sensor #1 Euler Angles (Z Y'X"") Y'","Sensor #1 Euler Angles (Z Y'X"") X""","Sensor #1 Rotation Matrix M0,0","Sensor #1 Rotation Matrix M0,1","Sensor #1 Rotation Matrix M0,2","Sensor #1 Rotation Matrix M1,0","Sensor #1 Rotation Matrix M1,1","Sensor #1 Rotation Matrix M1,2","Sensor #1 Rotation Matrix M2,0","Sensor #1 Rotation Matrix M2,1","Sensor #1 Rotation Matrix M2,2",Sensor #2 X,Sensor #2 Y,Sensor #2 Z,"Sensor #2 Euler Angles (Z Y'X"") Z","Sensor #2 Euler Angles (Z Y'X"") Y'","Sensor #2 Euler Angles (Z Y'X"") X""","Sensor #2 Rotation Matrix M0,0","Sensor #2 Rotation Matrix M0,1","Sensor #2 Rotation Matrix M0,2","Sensor #2 Rotation Matrix M1,0","Sensor #2 Rotation Matrix M1,1","Sensor #2 Rotation Matrix M1,2","Sensor #2 Rotation Matrix M2,0","Sensor #2 Rotation Matrix M2,1","Sensor #2 Rotation Matrix M2,2",Sensor #3 X,Sensor #3 Y,Sensor #3 Z,"Sensor #3 Euler Angles (Z Y'X"") Z","Sensor #3 Euler Angles (Z Y'X"") Y'","Sensor #3 Euler Angles (Z Y'X"") X""","Sensor #3 Rotation Matrix M0,0","Sensor #3 Rotation Matrix M0,1","Sensor #3 Rotation Matrix M0,2","Sensor #3 Rotation Matrix M1,0","Sensor #3 Rotation Matrix M1,1","Sensor #3 Rotation Matrix M1,2","Sensor #3 Rotation Matrix M2,0","Sensor #3 Rotation Matrix M2,1","Sensor #3 Rotation Matrix M2,2",Sensor #4 X,Sensor #4 Y,Sensor #4 Z,"Sensor #4 Euler Angles (Z Y'X"") Z","Sensor #4 Euler Angles (Z Y'X"") Y'","Sensor #4 Euler Angles (Z Y'X"") X""","Sensor #4 Rotation Matrix M0,0","Sensor #4 Rotation Matrix M0,1","Sensor #4 Rotation Matrix M0,2","Sensor #4 Rotation Matrix M1,0","Sensor #4 Rotation Matrix M1,1","Sensor #4 Rotation Matrix M1,2","Sensor #4 Rotation Matrix M2,0","Sensor #4 Rotation Matrix M2,1","Sensor #4 Rotation Matrix M2,2",Sensor #5 X,Sensor #5 Y,Sensor #5 Z,"Sensor #5 Euler Angles (Z Y'X"") Z","Sensor #5 Euler Angles (Z Y'X"") Y'","Sensor #5 Euler Angles (Z Y'X"") X""","Sensor #5 Rotation Matrix M0,0","Sensor #5 Rotation Matrix M0,1","Sensor #5 Rotation Matrix M0,2","Sensor #5 Rotation Matrix M1,0","Sensor #5 Rotation Matrix M1,1","Sensor #5 Rotation Matrix M1,2","Sensor #5 Rotation Matrix M2,0","Sensor #5 Rotation Matrix M2,1","Sensor #5 Rotation Matrix M2,2",Sensor #6 X,Sensor #6 Y,Sensor #6 Z,"Sensor #6 Euler Angles (Z Y'X"") Z","Sensor #6 Euler Angles (Z Y'X"") Y'","Sensor #6 Euler Angles (Z Y'X"") X""","Sensor #6 Rotation Matrix M0,0","Sensor #6 Rotation Matrix M0,1","Sensor #6 Rotation Matrix M0,2","Sensor #6 Rotation Matrix M1,0","Sensor #6 Rotation Matrix M1,1","Sensor #6 Rotation Matrix M1,2","Sensor #6 Rotation Matrix M2,0","Sensor #6 Rotation Matrix M2,1","Sensor #6 Rotation Matrix M2,2"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.285304,0.16799,-0.232032,-60.861708,-26.238957,62.256559,0.436666,0.215888,-0.873167,-0.783302,0.568521,-0.250991,0.442116,0.793694,0.417467,0.308856,0.192323,-0.252236,-128.310731,-25.049641,-146.237392,-0.561504,-0.798114,0.217713,-0.710714,0.330901,-0.620685,0.423403,-0.503367,-0.752983,0.39179,0.230944,-0.24219,-136.076502,0.301855,59.51249,-0.720026,0.348468,-0.599576,-0.693466,-0.368269,0.618849,-0.005268,0.861649,0.507297,0.295126,0.137852,-0.152,137.656087,-37.465515,-75.534119,-0.586349,-0.603469,-0.539791,0.534359,0.212444,-0.817929,0.608284,-0.768357,0.198223,0.352611,0.128141,-0.164055,114.441689,-37.382986,-141.808739,-0.328653,0.560034,-0.760179,0.723112,0.667159,0.178574,0.60714,-0.491062,-0.624224,0.407975,0.059271,-0.17611,134.365555,-10.023009,-14.012179,-0.688425,-0.722953,-0.054996,0.703843,-0.648162,-0.290028,0.174044,-0.238432,0.955431
0.285638,0.169106,-0.232702,-60.509253,-25.394541,62.54255,0.444653,0.213864,-0.869662,-0.786218,0.558287,-0.264558,0.428849,0.801493,0.416475,0.308409,0.193439,-0.252794,-127.534807,-24.631628,-146.919707,-0.55364,-0.802909,0.219828,-0.720611,0.330344,-0.609409,0.416783,-0.49598,-0.761404,0.390562,0.233065,-0.242971,-135.467223,0.581523,59.126766,-0.712553,0.353421,-0.605502,-0.701025,-0.371552,0.608218,-0.010149,0.858171,0.513061,0.290996,0.151805,-0.146084,136.95675,-36.821955,-76.002728,-0.584589,-0.589898,-0.556141,0.545964,0.220667,-0.807927,0.59933,-0.77643,0.193546,0.347588,0.140196,-0.161153,112.688196,-39.027558,-141.252418,-0.299483,0.567323,-0.766693,0.716351,0.66474,0.211654,0.629694,-0.485902,-0.605474,0.400385,0.071214,-0.175552,133.283207,-11.247624,-12.990673,-0.672175,-0.739137,-0.033291,0.713713,-0.635873,-0.29248,0.19505,-0.220473,0.955682
0.246125,0.142763,-0.12856,-138.531354,-45.545063,110.843243,-0.524273,0.264184,-0.808944,-0.463326,0.708743,0.531817,0.713801,0.653993,-0.248994,0.294456,0.138633,-0.12443,-159.147934,-29.714075,-87.878988,-0.811463,-0.449759,0.372752,-0.30909,-0.210713,-0.927288,0.495672,-0.867822,0.03214,0.382302,0.176138,-0.129341,-135.446473,-20.041458,83.71845,-0.669129,0.319337,-0.670417,-0.658781,0.161421,0.734529,0.3427,0.933568,0.102763,0.270235,-0.136261,-0.102887,136.924793,-67.205811,-76.058954,-0.282502,-0.817983,-0.500574,0.264132,0.435475,-0.860445,0.921902,-0.375547,0.093224,0.317897,-0.118737,-0.101771,171.304561,-31.451084,-166.541518,-0.84268,0.02694,-0.536776,0.128879,0.979744,-0.153236,0.52177,-0.198407,-0.829072,0.397929,-0.145749,-0.113044,169.444852,-15.388748,-30.681306,-0.947676,-0.290636,0.130891,0.176585,-0.820498,-0.543427,0.265367,-0.491961,0.829173
0.246125,0.142763,-0.12856,-138.531354,-45.545063,110.843243,-0.524273,0.264184,-0.808944,-0.463326,0.708743,0.531817,0.713801,0.653993,-0.248994,0.294568,0.138745,-0.12443,-159.143996,-29.684558,-87.8092,-0.811596,-0.448895,0.373293,-0.309204,-0.211615,-0.926987,0.495225,-0.86799,0.033205,0.382414,0.176138,-0.129229,-135.468773,-20.045067,83.75816,-0.669461,0.319025,-0.670413,-0.658595,0.161731,0.73471,0.342759,0.933686,0.102121,0.270123,-0.136261,-0.102998,136.707687,-67.199695,-75.845184,-0.281258,-0.818089,-0.500769,0.264973,0.435581,-0.860047,0.921861,-0.374998,0.094574,0.317785,-0.118514,-0.101659,171.376143,-31.446652,-166.57967,-0.843101,0.026107,-0.536511,0.127866,0.979868,-0.153306,0.521704,-0.197916,-0.82946,0.397929,-0.145303,-0.112933,169.553758,-15.356556,-30.666796,-0.948336,-0.288792,0.131535,0.174844,-0.821424,-0.542893,0.264825,-0.491835,0.829439
0.246125,0.142763,-0.12856,-138.54588,-45.551321,110.838719,-0.524456,0.264495,-0.808867,-0.463252,0.70859,0.532128,0.713878,0.654068,-0.248963,0.29468,0.138745,-0.124653,-159.1966,-29.713326,-87.798737,-0.811596,-0.449443,0.372507,-0.308351,-0.211467,-0.927271,0.495661,-0.867706,0.033353,0.382302,0.176138,-0.129341,-135.482739,-20.063961,83.749272,-0.669461,0.319346,-0.670104,-0.658274,0.161857,0.734898,0.343069,0.933498,0.102247,0.270011,-0.136261,-0.10311,136.503807,-67.241785,-75.645311,-0.280251,-0.818605,-0.500948,0.265913,0.435345,-0.859994,0.922146,-0.374415,0.095818,0.317785,-0.118514,-0.101659,171.362137,-31.429479,-166.576204,-0.843101,0.026363,-0.5363,0.128077,0.979848,-0.153248,0.521449,-0.197974,-0.829479,0.397594,-0.14508,-0.112598,169.513326,-15.298116,-30.58951,-0.948134,-0.288661,0.130717,0.175498,-0.821684,-0.541707,0.263841,-0.490838,0.830308
0.246125,0.142875,-0.12856,-138.54588,-45.551321,110.838719,-0.524456,0.264495,-0.808867,-0.463252,0.70859,0.532128,0.713878,0.654068,-0.248963,0.29468,0.138745,-0.124764,-159.235356,-29.747649,-87.777966,-0.81164,-0.449906,0.372134,-0.30774,-0.211817,-0.927471,0.496181,-0.867462,0.033659,0.382414,0.176138,-0.129453,-135.512613,-20.071149,83.741254,-0.66977,0.319606,-0.669665,-0.657892,0.161673,0.735278,0.343187,0.933439,0.102372,0.270011,-0.13615,-0.10311,136.462328,-67.236425,-75.567732,-0.27963,-0.818809,-0.500438,0.265709,0.435132,-0.860031,0.922109,-0.373905,0.096227,0.317785,-0.118514,-0.101436,171.353676,-31.40118,-166.579201,-0.843568,0.026651,-0.535923,0.128275,0.979828,-0.153223,0.521027,-0.198044,-0.829966,0.397371,-0.144968,-0.112933,169.517934,-15.428348,-30.583628,-0.947671,-0.289692,0.132643,0.175334,-0.82168,-0.541961,0.266033,-0.490451,0.829849
0.246125,0.142875,-0.12856,-138.566048,-45.541849,110.834648,-0.52464,0.264713,-0.808598,-0.463085,0.708437,0.532453,0.713762,0.654127,-0.248932,0.294791,0.138745,-0.124764,-159.284766,-29.749576,-87.758554,-0.811991,-0.449963,0.371552,-0.307072,-0.211872,-0.927747,0.49621,-0.867491,0.033954,0.382302,0.175915,-0.129453,-135.555666,-20.083842,83.771922,-0.670103,0.31946,-0.669191,-0.65723,0.162108,0.735678,0.343395,0.933337,0.101856,0.2699,-0.136261,-0.103222,136.298779,-67.267743,-75.412739,-0.278699,-0.819124,-0.500649,0.266342,0.435132,-0.859888,0.922321,-0.373337,0.097158,0.317674,-0.118402,-0.101436,171.369166,-31.402686,-166.583302,-0.843568,0.026417,-0.535901,0.128042,0.979848,-0.15329,0.52105,-0.197977,-0.829946,0.397371,-0.145191,-0.112598,169.460419,-15.359771,-30.492571,-0.947801,-0.28973,0.131583,0.176342,-0.822351,-0.540605,0.264879,-0.489293,0.830901
0.246125,0.142875,-0.12856,-138.560405,-45.557583,110.8342,-0.52464,0.264805,-0.808791,-0.463177,0.708437,0.532438,0.713955,0.654142,-0.248932,0.294791,0.138633,-0.124876,-159.377579,-29.807928,-87.626244,-0.81191,-0.450304,0.371056,-0.30554,-0.213476,-0.927816,0.497094,-0.866847,0.035934,0.382302,0.175915,-0.129453,-135.582026,-20.108474,83.783589,-0.670424,0.31975,-0.668975,-0.65694,0.162233,0.736021,0.343799,0.933304,0.10166,0.2699,-0.136485,-0.103222,136.060365,-67.232062,-75.186018,-0.278168,-0.819175,-0.501038,0.268058,0.434846,-0.859545,0.92208,-0.373664,0.098824,0.317562,-0.118179,-0.101324,171.386147,-31.38853,-166.588047,-0.843568,0.026206,-0.535645,0.127786,0.979868,-0.153368,0.520839,-0.197899,-0.829926,0.397371,-0.144968,-0.112263,169.474663,-15.251096,-30.471562,-0.948463,-0.28858,0.130271,0.176221,-0.822922,-0.539989,0.26305,-0.489248,0.831521
0.246125,0.142875,-0.12856,-138.592325,-45.561533,110.873701,-0.524657,0.264654,-0.808594,-0.462672,0.708836,0.532278,0.714003,0.653716,-0.249286,0.295015,0.138522,-0.125099,-159.490784,-29.930799,-87.532033,-0.811437,-0.451878,0.36999,-0.303533,-0.214676,-0.928148,0.498954,-0.865677,0.037311,0.382302,0.175803,-0.129564,-135.590636,-20.175428,83.784752,-0.670126,0.320483,-0.668708,-0.65645,0.163103,0.736168,0.344896,0.932824,0.101588,0.269788,-0.13682,-0.103222,135.733507,-67.159053,-74.944249,-0.277475,-0.818469,-0.502571,0.27046,0.435559,-0.85843,0.921586,-0.374378,0.100705,0.31745,-0.117956,-0.101101,171.445578,-31.3075,-166.600525,-0.844546,0.025593,-0.534322,0.127038,0.979881,-0.153907,0.519631,-0.197917,-0.830801,0.397483,-0.144633,-0.111593,169.568067,-15.012477,-30.420203,-0.949656,-0.285099,0.128002,0.174842,-0.824074,-0.538402,0.259029,-0.489045,0.832885
